Date,Open,High,Low,Close,Adj Close,Volume
2017-03-17,3990.000000,3990.000000,3950.000000,3980.000000,1853.715210,202600
2017-03-20,3980.000000,3980.000000,3900.000000,3980.000000,1853.715210,3600
2017-03-21,3970.000000,3970.000000,3850.000000,3970.000000,1849.057739,120300
2017-03-22,3970.000000,3970.000000,3880.000000,3880.000000,1807.139526,4500
2017-03-23,3880.000000,3980.000000,3810.000000,3890.000000,1811.797241,4400
2017-03-24,3890.000000,3890.000000,3810.000000,3880.000000,1807.139526,3500
2017-03-27,3800.000000,3880.000000,3800.000000,3800.000000,1769.878906,900500
2017-03-29,3820.000000,3850.000000,3750.000000,3850.000000,1793.166748,1208600
2017-03-30,3800.000000,3810.000000,3800.000000,3800.000000,1769.878906,70100
2017-03-31,3800.000000,3800.000000,3780.000000,3800.000000,1769.878906,37900
2017-04-03,3800.000000,3890.000000,3800.000000,3880.000000,1807.139526,9000
2017-04-04,3880.000000,3900.000000,3850.000000,3880.000000,1807.139526,30700
2017-04-05,3880.000000,3880.000000,3880.000000,3880.000000,1807.139526,0
2017-04-06,4150.000000,4200.000000,4100.000000,4100.000000,1909.606201,118700
2017-04-07,4100.000000,4120.000000,4100.000000,4100.000000,1909.606201,186100
2017-04-10,4100.000000,4230.000000,4100.000000,4210.000000,1960.839600,97900
2017-04-11,4210.000000,4380.000000,4210.000000,4340.000000,2021.388062,467000
2017-04-12,4340.000000,4440.000000,4340.000000,4400.000000,2049.333496,136200
2017-04-13,4400.000000,4420.000000,4350.000000,4400.000000,2049.333496,157500
2017-04-17,4400.000000,4600.000000,4380.000000,4530.000000,2109.881836,536500
2017-04-18,4530.000000,4590.000000,4500.000000,4550.000000,2119.197266,45900
2017-04-19,4550.000000,4550.000000,4550.000000,4550.000000,2119.197266,0
2017-04-20,4550.000000,4560.000000,4500.000000,4550.000000,2119.197266,47900
2017-04-21,4550.000000,4550.000000,4500.000000,4520.000000,2105.224121,236000
2017-04-25,4520.000000,4520.000000,4350.000000,4360.000000,2030.703125,12200
2017-04-26,4360.000000,4470.000000,4400.000000,4400.000000,2049.333496,1600
2017-04-27,4460.000000,4460.000000,4420.000000,4420.000000,2058.648438,16600
2017-04-28,4420.000000,4420.000000,4400.000000,4400.000000,2049.333496,17600
2017-05-02,4400.000000,4400.000000,4250.000000,4300.000000,2002.757690,71600
2017-05-03,4200.000000,4300.000000,4200.000000,4200.000000,1956.181885,234100
2017-05-04,4150.000000,4150.000000,3950.000000,4000.000000,1863.030518,234400
2017-05-05,4000.000000,4080.000000,3930.000000,3930.000000,1830.427368,10900
2017-05-08,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,3500
2017-05-09,4000.000000,4000.000000,3900.000000,3980.000000,1853.715210,17300
2017-05-10,3810.000000,4000.000000,3810.000000,3990.000000,1858.372681,17600
2017-05-12,3930.000000,3930.000000,3900.000000,3930.000000,1830.427368,135900
2017-05-15,3930.000000,4000.000000,3900.000000,3940.000000,1835.084839,4800
2017-05-16,3930.000000,3930.000000,3810.000000,3830.000000,1783.851685,69100
2017-05-17,3830.000000,3980.000000,3830.000000,3980.000000,1853.715210,19800
2017-05-18,3900.000000,3900.000000,3830.000000,3830.000000,1783.851685,134800
2017-05-19,3830.000000,3980.000000,3830.000000,3950.000000,1839.742676,25000
2017-05-22,3900.000000,4000.000000,3900.000000,4000.000000,1863.030518,255300
2017-05-23,3990.000000,3990.000000,3940.000000,3940.000000,1835.084839,246000
2017-05-24,3940.000000,4000.000000,3940.000000,3960.000000,1844.400146,28700
2017-05-26,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,11000
2017-05-29,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,2300
2017-05-30,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,20700
2017-05-31,4000.000000,4010.000000,4000.000000,4000.000000,1863.030518,28400
2017-06-01,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,0
2017-06-02,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,6800
2017-06-05,4000.000000,4000.000000,3930.000000,4000.000000,1863.030518,4300
2017-06-06,4000.000000,4000.000000,3900.000000,4000.000000,1863.030518,19600
2017-06-07,4000.000000,4100.000000,4000.000000,4050.000000,1886.318359,1600
2017-06-08,3910.000000,4000.000000,3910.000000,4000.000000,1863.030518,1400
2017-06-09,3910.000000,3950.000000,3910.000000,3950.000000,1839.742676,20100
2017-06-12,3900.000000,3910.000000,3870.000000,3890.000000,1811.797241,61600
2017-06-13,3890.000000,3890.000000,3890.000000,3890.000000,1811.797241,0
2017-06-14,3890.000000,3890.000000,3870.000000,3880.000000,1807.139526,72600
2017-06-15,3890.000000,3910.000000,3890.000000,3890.000000,1811.797241,27500
2017-06-16,3900.000000,3900.000000,3900.000000,3900.000000,1816.454834,35100
2017-06-19,3900.000000,3900.000000,3900.000000,3900.000000,1816.454834,6800
2017-06-20,3900.000000,3900.000000,3850.000000,3850.000000,1793.166748,5600
2017-06-21,3900.000000,3900.000000,3850.000000,3850.000000,1793.166748,8700
2017-06-22,3850.000000,3900.000000,3850.000000,3850.000000,1793.166748,56100
2017-06-23,3850.000000,3850.000000,3850.000000,3850.000000,1793.166748,0
2017-06-26,3850.000000,3850.000000,3850.000000,3850.000000,1793.166748,0
2017-06-27,3850.000000,3850.000000,3850.000000,3850.000000,1793.166748,0
2017-06-28,3850.000000,3850.000000,3850.000000,3850.000000,1793.166748,0
2017-06-29,3850.000000,3850.000000,3850.000000,3850.000000,1793.166748,0
2017-06-30,3850.000000,3850.000000,3850.000000,3850.000000,1793.166748,0
2017-07-03,3850.000000,4040.000000,3840.000000,4040.000000,1881.660767,142500
2017-07-04,4040.000000,4070.000000,4000.000000,4000.000000,1863.030518,525500
2017-07-05,4050.000000,4050.000000,4000.000000,4000.000000,1863.030518,80200
2017-07-06,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,18500
2017-07-07,4050.000000,4050.000000,4000.000000,4050.000000,1886.318359,15000
2017-07-10,4050.000000,4050.000000,4050.000000,4050.000000,1886.318359,0
2017-07-11,4000.000000,4000.000000,4000.000000,4000.000000,1863.030518,14000
2017-07-12,4000.000000,4050.000000,4000.000000,4040.000000,1881.660767,39000
2017-07-13,4040.000000,4040.000000,4000.000000,4000.000000,1863.030518,17400
2017-07-14,4000.000000,4030.000000,4000.000000,4000.000000,1863.030518,3800
2017-07-17,4000.000000,4080.000000,4000.000000,4050.000000,1886.318359,2900
2017-07-18,4050.000000,4060.000000,4050.000000,4050.000000,1886.318359,34200
2017-07-19,4050.000000,4100.000000,4000.000000,4090.000000,1904.948608,16700
2017-07-20,4090.000000,4100.000000,4040.000000,4040.000000,1881.660767,15400
2017-07-21,4040.000000,4080.000000,4040.000000,4080.000000,1900.291138,39100
2017-07-24,4070.000000,4090.000000,4070.000000,4090.000000,1904.948608,22700
2017-07-25,4070.000000,4090.000000,4070.000000,4090.000000,1904.948608,61000
2017-07-26,4100.000000,4120.000000,4050.000000,4120.000000,1918.921265,13900
2017-07-27,4110.000000,4110.000000,4050.000000,4050.000000,1886.318359,7000
2017-07-28,4150.000000,4150.000000,4150.000000,4150.000000,1932.894165,10100
2017-07-31,4140.000000,4160.000000,4100.000000,4150.000000,1932.894165,41900
2017-08-01,4160.000000,4240.000000,4160.000000,4160.000000,1937.551758,9100
2017-08-02,4160.000000,4160.000000,4150.000000,4160.000000,1937.551758,200
2017-08-03,4150.000000,4160.000000,4050.000000,4160.000000,1937.551758,413500
2017-08-04,4150.000000,4150.000000,4020.000000,4020.000000,1872.345581,7600
2017-08-07,4020.000000,4020.000000,4000.000000,4000.000000,1863.030518,6300
2017-08-08,4000.000000,4160.000000,3980.000000,4000.000000,1863.030518,114000
2017-08-09,4050.000000,4200.000000,4000.000000,4100.000000,1909.606201,8500
2017-08-10,4100.000000,4100.000000,4100.000000,4100.000000,1909.606201,800
2017-08-11,4100.000000,4100.000000,4100.000000,4100.000000,1909.606201,0
2017-08-14,4100.000000,4100.000000,4100.000000,4100.000000,1909.606201,0
2017-08-15,4020.000000,4050.000000,4000.000000,4020.000000,1872.345581,9000
2017-08-16,4020.000000,4020.000000,4020.000000,4020.000000,1872.345581,100
2017-08-17,4020.000000,4020.000000,4020.000000,4020.000000,1872.345581,0
2017-08-18,4050.000000,4110.000000,4050.000000,4110.000000,1914.263672,2900
2017-08-21,4060.000000,4060.000000,4050.000000,4050.000000,1886.318359,500
2017-08-22,4070.000000,4070.000000,4050.000000,4050.000000,1886.318359,95000
2017-08-23,4150.000000,4150.000000,4130.000000,4130.000000,1923.578735,3000
2017-08-24,4130.000000,4130.000000,4100.000000,4100.000000,1909.606201,130600
2017-08-25,4100.000000,4190.000000,4100.000000,4170.000000,1942.209229,2100
2017-08-28,4170.000000,4170.000000,4170.000000,4170.000000,1942.209229,6600
2017-08-29,4080.000000,4150.000000,4080.000000,4150.000000,1932.894165,500
2017-08-30,4100.000000,4100.000000,4050.000000,4050.000000,1886.318359,4000
2017-08-31,4050.000000,4150.000000,4050.000000,4110.000000,1914.263672,53700
2017-09-01,4110.000000,4110.000000,4110.000000,4110.000000,1914.263672,0
2017-09-04,4110.000000,4110.000000,4110.000000,4110.000000,1914.263672,24100
2017-09-05,4110.000000,4110.000000,4110.000000,4110.000000,1914.263672,0
2017-09-06,4110.000000,4190.000000,4100.000000,4190.000000,1951.524292,15200
2017-09-07,4130.000000,4140.000000,4120.000000,4140.000000,1928.236450,21400
2017-09-08,4140.000000,4140.000000,4140.000000,4140.000000,1928.236450,0
2017-09-11,4140.000000,4180.000000,4140.000000,4150.000000,1932.894165,38700
2017-09-12,4150.000000,4150.000000,4150.000000,4150.000000,1932.894165,8000
2017-09-13,4150.000000,4170.000000,4000.000000,4000.000000,1863.030518,19500
2017-09-14,4000.000000,4080.000000,4000.000000,4080.000000,1900.291138,17700
2017-09-15,4080.000000,4080.000000,4080.000000,4080.000000,1900.291138,0
2017-09-18,4080.000000,4080.000000,3990.000000,4080.000000,1900.291138,42600
2017-09-19,4080.000000,4080.000000,4070.000000,4080.000000,1900.291138,3500
2017-09-20,4080.000000,4080.000000,4080.000000,4080.000000,1900.291138,54000
2017-09-21,4080.000000,4080.000000,4080.000000,4080.000000,1900.291138,0
2017-09-22,4080.000000,4080.000000,4000.000000,4050.000000,1886.318359,23700
2017-09-25,4060.000000,4060.000000,4030.000000,4040.000000,1881.660767,22900
2017-09-26,4050.000000,4100.000000,4030.000000,4040.000000,1881.660767,50300
2017-09-27,4100.000000,4100.000000,4030.000000,4030.000000,1877.003296,85000
2017-09-28,4050.000000,4110.000000,4030.000000,4080.000000,1900.291138,107500
2017-09-29,4030.000000,4040.000000,3850.000000,3900.000000,1926.972290,49600
2017-10-02,3900.000000,3920.000000,3840.000000,3840.000000,1897.326416,10000
2017-10-03,3850.000000,3890.000000,3850.000000,3890.000000,1922.031250,3900
2017-10-04,3870.000000,3870.000000,3840.000000,3850.000000,1902.267334,25300
2017-10-05,3850.000000,3850.000000,3830.000000,3830.000000,1892.385620,6600
2017-10-06,3820.000000,3830.000000,3700.000000,3740.000000,1847.916992,13600
2017-10-09,3730.000000,3740.000000,3680.000000,3700.000000,1828.152954,23100
2017-10-10,3700.000000,3700.000000,3680.000000,3690.000000,1823.212158,29600
2017-10-11,3680.000000,3690.000000,3680.000000,3680.000000,1818.271240,21400
2017-10-12,3670.000000,3670.000000,3660.000000,3670.000000,1813.330200,39200
2017-10-13,3670.000000,3710.000000,3670.000000,3670.000000,1813.330200,8300
2017-10-16,3660.000000,3680.000000,3600.000000,3670.000000,1813.330200,6700
2017-10-17,3670.000000,3670.000000,3650.000000,3650.000000,1803.448364,26300
2017-10-18,3650.000000,3660.000000,3600.000000,3600.000000,1778.743530,133300
2017-10-19,3600.000000,3600.000000,3520.000000,3530.000000,1744.156982,26600
2017-10-20,3530.000000,3530.000000,3520.000000,3520.000000,1739.215942,4900
2017-10-23,3500.000000,3560.000000,3500.000000,3560.000000,1758.979736,115100
2017-10-24,3550.000000,3560.000000,3550.000000,3560.000000,1758.979736,1500
2017-10-25,3530.000000,3560.000000,3530.000000,3540.000000,1749.097778,32000
2017-10-26,3560.000000,3560.000000,3520.000000,3520.000000,1739.215942,21800
2017-10-27,3550.000000,3550.000000,3540.000000,3550.000000,1754.038696,10100
2017-10-30,3550.000000,3550.000000,3550.000000,3550.000000,1754.038696,6500
2017-10-31,3540.000000,3540.000000,3450.000000,3470.000000,1714.511230,24300
2017-11-01,3500.000000,3600.000000,3500.000000,3580.000000,1768.861572,5700
2017-11-02,3600.000000,3660.000000,3590.000000,3650.000000,1803.448364,41200
2017-11-03,3590.000000,3590.000000,3560.000000,3590.000000,1773.802612,4500
2017-11-06,3600.000000,3620.000000,3580.000000,3580.000000,1768.861572,52200
2017-11-07,3590.000000,3600.000000,3580.000000,3600.000000,1778.743530,42600
2017-11-08,3580.000000,3610.000000,3580.000000,3600.000000,1778.743530,83300
2017-11-09,3580.000000,3700.000000,3520.000000,3690.000000,1823.212158,317200
2017-11-10,3600.000000,3690.000000,3570.000000,3650.000000,1803.448364,105200
2017-11-13,3660.000000,3790.000000,3650.000000,3740.000000,1847.916992,2800
2017-11-14,3740.000000,3740.000000,3580.000000,3580.000000,1768.861572,16200
2017-11-15,3640.000000,3640.000000,3640.000000,3640.000000,1798.507446,200
2017-11-16,3630.000000,3640.000000,3580.000000,3630.000000,1793.566406,43800
2017-11-17,3580.000000,3610.000000,3580.000000,3610.000000,1783.684570,4700
2017-11-20,3600.000000,3600.000000,3490.000000,3490.000000,1724.393066,94300
2017-11-21,3500.000000,3500.000000,3490.000000,3500.000000,1729.334106,5600
2017-11-22,3480.000000,3490.000000,3480.000000,3490.000000,1724.393066,12500
2017-11-23,3460.000000,3480.000000,3460.000000,3480.000000,1719.452148,8200
2017-11-24,3450.000000,3470.000000,3410.000000,3440.000000,1699.688110,28000
2017-11-27,3450.000000,3450.000000,3400.000000,3410.000000,1684.865356,10500
2017-11-28,3400.000000,3400.000000,3400.000000,3400.000000,1679.924561,6400
2017-11-29,3400.000000,3420.000000,3350.000000,3350.000000,1655.219604,9000
2017-11-30,3350.000000,3360.000000,3280.000000,3330.000000,1645.337891,9500
2017-12-01,3330.000000,3330.000000,3330.000000,3330.000000,1645.337891,0
2017-12-04,3330.000000,3330.000000,3320.000000,3320.000000,1640.396851,15500
2017-12-05,3310.000000,3310.000000,3300.000000,3300.000000,1630.514893,10500
2017-12-06,3270.000000,3270.000000,3210.000000,3210.000000,1586.046387,9500
2017-12-07,3190.000000,3190.000000,3020.000000,3180.000000,1571.223389,17000
2017-12-08,3100.000000,3100.000000,3050.000000,3050.000000,1506.990967,101800
2017-12-11,3000.000000,3050.000000,3000.000000,3000.000000,1482.286255,1409600
2017-12-12,3050.000000,3050.000000,2870.000000,2920.000000,1442.758667,24000
2017-12-13,2900.000000,2900.000000,2760.000000,2800.000000,1383.467163,175300
2017-12-14,2780.000000,2780.000000,2750.000000,2760.000000,1363.703491,212600
2017-12-15,2760.000000,2760.000000,2740.000000,2750.000000,1358.762573,42000
2017-12-18,2750.000000,2770.000000,2740.000000,2740.000000,1353.821533,494100
2017-12-19,2740.000000,2760.000000,2740.000000,2750.000000,1358.762573,151100
2017-12-20,2750.000000,2800.000000,2750.000000,2750.000000,1358.762573,93900
2017-12-21,2780.000000,3000.000000,2780.000000,2990.000000,1477.345337,67900
2017-12-22,3090.000000,3100.000000,3000.000000,3000.000000,1482.286255,162500
2017-12-25,3000.000000,3000.000000,3000.000000,3000.000000,1482.286255,0
2017-12-26,3000.000000,3000.000000,3000.000000,3000.000000,1482.286255,0
2017-12-27,3030.000000,3100.000000,3000.000000,3000.000000,1482.286255,527400
2017-12-28,3000.000000,3000.000000,2940.000000,2940.000000,1452.640503,17800
2017-12-29,3030.000000,3030.000000,2990.000000,2990.000000,1477.345337,42700
2018-01-01,2990.000000,2990.000000,2990.000000,2990.000000,1477.345337,0
2018-01-02,2990.000000,2990.000000,2900.000000,2900.000000,1432.876831,20700
2018-01-03,2890.000000,2910.000000,2800.000000,2800.000000,1383.467163,27900
2018-01-04,2900.000000,2900.000000,2900.000000,2900.000000,1432.876831,23000
2018-01-05,2950.000000,2950.000000,2890.000000,2900.000000,1432.876831,19500
2018-01-08,2920.000000,2990.000000,2920.000000,2960.000000,1462.522461,43200
2018-01-09,2960.000000,3020.000000,2960.000000,3000.000000,1482.286255,302400
2018-01-10,3000.000000,3000.000000,2990.000000,2990.000000,1477.345337,277600
2018-01-11,2910.000000,3000.000000,2910.000000,2960.000000,1462.522461,11800
2018-01-12,3000.000000,3000.000000,2990.000000,2990.000000,1477.345337,201200
2018-01-15,3000.000000,3000.000000,2970.000000,2990.000000,1477.345337,112600
2018-01-16,2990.000000,3000.000000,2990.000000,2990.000000,1477.345337,132900
2018-01-17,3000.000000,3000.000000,2960.000000,2990.000000,1477.345337,133400
2018-01-18,3000.000000,3000.000000,2990.000000,3000.000000,1482.286255,1732400
2018-01-19,3000.000000,3020.000000,2990.000000,3000.000000,1482.286255,3098400
2018-01-22,3000.000000,3000.000000,2990.000000,2990.000000,1477.345337,1822500
2018-01-23,3000.000000,3050.000000,2980.000000,3000.000000,1482.286255,1908400
2018-01-24,3020.000000,3020.000000,2990.000000,3000.000000,1482.286255,1047500
2018-01-25,3020.000000,3300.000000,3010.000000,3290.000000,1625.573853,217600
2018-01-26,3310.000000,3450.000000,3280.000000,3310.000000,1635.455811,128800
2018-01-29,3350.000000,3370.000000,3300.000000,3310.000000,1635.455811,51000
2018-01-30,3300.000000,3330.000000,3140.000000,3310.000000,1635.455811,199400
2018-01-31,3300.000000,3500.000000,3250.000000,3410.000000,1684.865356,125500
2018-02-01,3450.000000,3530.000000,3390.000000,3500.000000,1729.334106,63700
2018-02-02,3450.000000,3550.000000,3420.000000,3550.000000,1754.038696,443300
2018-02-05,3450.000000,3460.000000,3410.000000,3430.000000,1694.747192,39800
2018-02-06,3430.000000,3430.000000,3100.000000,3300.000000,1630.514893,74300
2018-02-07,3300.000000,3320.000000,3300.000000,3300.000000,1630.514893,59900
2018-02-08,3200.000000,3280.000000,3190.000000,3250.000000,1605.810303,39500
2018-02-09,3200.000000,3300.000000,3200.000000,3200.000000,1581.105347,10700
2018-02-12,3200.000000,3250.000000,3120.000000,3210.000000,1586.046387,15900
2018-02-13,3250.000000,3390.000000,3200.000000,3250.000000,1605.810303,84300
2018-02-14,3260.000000,3260.000000,3250.000000,3250.000000,1605.810303,23300
2018-02-15,3240.000000,3300.000000,3230.000000,3290.000000,1625.573853,19000
2018-02-16,3290.000000,3290.000000,3290.000000,3290.000000,1625.573853,0
2018-02-19,3280.000000,3350.000000,3270.000000,3290.000000,1625.573853,30400
2018-02-20,3300.000000,3350.000000,3230.000000,3340.000000,1650.278809,59300
2018-02-21,3320.000000,3360.000000,3270.000000,3300.000000,1630.514893,22500
2018-02-22,3240.000000,3300.000000,3240.000000,3250.000000,1605.810303,73900
2018-02-23,3260.000000,3260.000000,3250.000000,3250.000000,1605.810303,27000
2018-02-26,3300.000000,3300.000000,3240.000000,3240.000000,1600.869263,30000
2018-02-27,3240.000000,3250.000000,3200.000000,3250.000000,1605.810303,50600
2018-02-28,3170.000000,3240.000000,3170.000000,3240.000000,1600.869263,30600
2018-03-01,3240.000000,3240.000000,3220.000000,3240.000000,1600.869263,16500
2018-03-02,3220.000000,3240.000000,3220.000000,3230.000000,1595.928223,13300
2018-03-05,3230.000000,3240.000000,3210.000000,3220.000000,1590.987305,36300
2018-03-06,3220.000000,3230.000000,3190.000000,3190.000000,1576.164429,17800
2018-03-07,3160.000000,3200.000000,3160.000000,3180.000000,1571.223389,6800
2018-03-08,3180.000000,3200.000000,3180.000000,3200.000000,1581.105347,5600
2018-03-09,3200.000000,3200.000000,3080.000000,3100.000000,1531.695801,38900
2018-03-12,3100.000000,3180.000000,3100.000000,3110.000000,1536.636841,134800
2018-03-13,3110.000000,3110.000000,3110.000000,3110.000000,1536.636841,0
2018-03-14,3100.000000,3150.000000,3010.000000,3150.000000,1556.400635,14100
2018-03-15,3070.000000,3070.000000,3020.000000,3020.000000,1492.168335,38000
2018-03-16,3050.000000,3050.000000,3020.000000,3050.000000,1506.990967,1400
2018-03-19,3060.000000,3060.000000,3000.000000,3000.000000,1482.286255,27600
2018-03-20,3020.000000,3090.000000,2940.000000,2990.000000,1477.345337,758400
2018-03-21,2980.000000,3050.000000,2960.000000,3000.000000,1482.286255,212000
2018-03-22,3000.000000,3000.000000,2950.000000,3000.000000,1482.286255,314500
2018-03-23,2990.000000,3100.000000,2990.000000,3090.000000,1526.755005,68600
2018-03-26,3090.000000,3090.000000,3000.000000,3000.000000,1482.286255,663600
2018-03-27,3040.000000,3100.000000,3000.000000,3000.000000,1482.286255,65100
2018-03-28,3000.000000,3090.000000,3000.000000,3090.000000,1526.755005,700
2018-03-29,3090.000000,3090.000000,3000.000000,3000.000000,1482.286255,12100
2018-03-30,3000.000000,3000.000000,3000.000000,3000.000000,1482.286255,0
2018-04-02,3010.000000,3020.000000,3000.000000,3000.000000,1482.286255,199000
2018-04-03,3000.000000,3000.000000,3000.000000,3000.000000,1482.286255,2500
2018-04-04,3000.000000,3000.000000,2990.000000,3000.000000,1482.286255,5400
2018-04-05,3000.000000,3000.000000,2920.000000,2920.000000,1442.758667,300
2018-04-06,3070.000000,3070.000000,3070.000000,3070.000000,1516.873047,100
2018-04-09,3030.000000,3030.000000,3010.000000,3020.000000,1492.168335,8600
2018-04-10,3030.000000,3050.000000,3010.000000,3030.000000,1497.109009,38000
2018-04-11,3020.000000,3030.000000,3020.000000,3020.000000,1492.168335,3700
2018-04-12,3060.000000,3100.000000,3050.000000,3100.000000,1531.695801,8800
2018-04-13,3060.000000,3110.000000,3060.000000,3110.000000,1536.636841,200
2018-04-16,3110.000000,3110.000000,3110.000000,3110.000000,1536.636841,0
2018-04-17,3110.000000,3110.000000,3110.000000,3110.000000,1536.636841,0
2018-04-18,3240.000000,3250.000000,3240.000000,3250.000000,1605.810303,5800
2018-04-19,3250.000000,3250.000000,3250.000000,3250.000000,1605.810303,0
2018-04-20,3250.000000,3250.000000,3250.000000,3250.000000,1605.810303,0
2018-04-23,3560.000000,3560.000000,3440.000000,3440.000000,1699.688110,3300
2018-04-24,3600.000000,3600.000000,3400.000000,3600.000000,1778.743530,36400
2018-04-25,3600.000000,3600.000000,3600.000000,3600.000000,1778.743530,0
2018-04-26,3600.000000,3600.000000,3600.000000,3600.000000,1778.743530,0
2018-04-27,3600.000000,3600.000000,3600.000000,3600.000000,1778.743530,0
2018-04-30,3370.000000,3370.000000,3310.000000,3360.000000,1660.160645,5800
2018-05-01,3360.000000,3360.000000,3360.000000,3360.000000,1660.160645,0
2018-05-02,3360.000000,3480.000000,3350.000000,3480.000000,1719.452148,9700
2018-05-03,3380.000000,3380.000000,3300.000000,3300.000000,1630.514893,3600
2018-05-04,3390.000000,3560.000000,3390.000000,3490.000000,1724.393066,3500
2018-05-07,3500.000000,3500.000000,3350.000000,3350.000000,1655.219604,3100
2018-05-08,3360.000000,3440.000000,3360.000000,3440.000000,1699.688110,1400
2018-05-09,3350.000000,3390.000000,3350.000000,3390.000000,1674.983643,700
2018-05-10,3390.000000,3390.000000,3390.000000,3390.000000,1674.983643,0
2018-05-11,3380.000000,3390.000000,3380.000000,3380.000000,1670.042603,6500
